CustomerID,Gender,Age,Location,MembershipPeriod,PreferredCategory,VisitFrequency,AvgSessionTime,PagesViewed,PurchaseFrequency,AvgOrderValue,TotalSpent,LastPurchaseDaysAgo,DiscountUsed,CustomerSatisfaction,ReturnCount,ComplaintHistory,AppUsage,CartAbandonRate,CLV,ChurnRisk
C0204,Female,41,Mumbai,56,Books,28,40.94,18,1.71,5164.18,8662.31,95,1,1,8,4,Medium,0.46,35275.69,1
C0205,Female,29,Mumbai,33,Home Decor,10,20.98,14,12.71,4108.42,55743.91,101,1,5,9,0,High,0.35,185082.0,0
C0206,Male,33,Kolkata,24,Books,18,14.58,11,4.12,3926.89,15477.9,134,1,5,8,0,Medium,0.68,41778.8,0
C0207,Male,40,Kolkata,27,Grocery,7,27.31,9,2.61,6684.78,16591.5,142,1,5,8,4,Medium,0.6,47517.51,1
C0208,Female,57,Delhi,49,Sports,5,7.89,13,5.71,921.65,5311.5,83,1,2,2,4,Medium,0.37,18183.19,1
C0209,Male,26,Jaipur,11,Home Decor,29,26.15,17,6.31,3205.46,21683.82,82,0,4,9,4,High,0.76,22969.58,1
C0210,Male,49,Jaipur,49,Sports,7,4.41,15,5.23,3734.5,17959.05,121,0,4,8,1,Medium,0.38,89707.47,0
C0211,Female,32,Pune,23,Home Decor,21,28.1,2,14.66,1254.23,18627.17,135,1,1,9,1,Medium,0.58,27525.33,1
C0212,Female,54,Bangalore,33,Grocery,28,24.8,6,13.27,959.63,13013.78,157,1,1,8,0,Medium,0.39,30606.1,1
C0213,Female,30,Bangalore,41,Fashion,6,24.39,7,13.16,1683.03,22502.16,3,1,4,2,3,Medium,0.12,95759.86,0
C0214,Male,22,Bangalore,46,Toys,24,31.42,2,6.28,2156.07,12777.8,13,0,5,3,4,Medium,0.16,59332.19,0
C0215,Female,28,Hyderabad,47,Grocery,1,3.91,13,14.46,7738.67,102146.28,164,0,1,3,2,High,0.66,335264.54,1
C0216,Male,27,Chennai,56,Home Decor,29,21.77,10,10.42,3962.23,44548.0,105,0,2,3,2,Medium,0.81,146558.12,1
C0217,Male,30,Ahmedabad,29,Sports,11,21.09,16,12.56,4229.23,53910.74,89,0,2,6,2,Low,0.47,99180.95,1
C0218,Female,58,Pune,31,Electronics,13,21.77,9,7.76,5743.89,46960.83,92,0,4,4,4,Medium,0.33,150011.29,0
C0219,Female,63,Mumbai,1,Grocery,12,44.14,8,2.83,5568.85,15332.56,166,1,1,6,3,Low,0.34,1036.69,1
C0220,Female,32,Jaipur,34,Sports,1,7.99,15,13.36,4171.39,50630.52,75,1,1,5,3,Low,0.6,122891.26,1
C0221,Female,59,Mumbai,18,Books,21,31.69,7,7.55,2916.76,20962.59,60,1,5,6,1,High,0.47,37571.07,0
C0222,Female,24,Hyderabad,18,Books,15,19.29,19,14.54,2849.1,37891.17,126,0,1,7,3,Low,0.0,53612.5,1
C0223,Male,57,Mumbai,6,Grocery,1,24.0,4,4.2,744.37,2862.64,73,0,4,5,2,Medium,0.77,2047.4,1
C0224,Male,45,Bangalore,52,Home Decor,3,34.78,9,14.89,7227.15,101466.73,22,0,1,8,2,High,0.14,359890.07,1
C0225,Male,49,Surat,40,Books,26,8.77,19,3.73,6224.34,23837.04,149,0,1,3,4,Low,0.67,63355.87,1
C0226,Male,52,Pune,1,Sports,15,34.83,2,5.84,5099.74,31675.28,123,0,2,11,1,Low,0.34,2167.54,0
C0227,Female,32,Surat,47,Toys,9,5.02,7,9.11,3349.83,32478.32,33,1,4,4,0,High,0.58,143414.75,0
C0228,Male,53,Kolkata,42,Fashion,14,22.78,19,10.55,4784.99,54901.38,4,1,3,8,1,Low,0.86,175578.37,0
C0229,Female,38,Surat,30,Sports,29,33.91,6,10.94,4035.19,45525.67,172,0,4,8,0,High,0.15,133168.47,0
C0230,Female,23,Ahmedabad,4,Books,23,10.28,15,7.41,2409.3,16138.54,129,1,4,1,1,Low,0.78,6474.42,0
C0231,Female,18,Jaipur,32,Books,28,35.15,7,1.61,2599.01,4081.81,150,0,3,1,3,High,0.04,10712.35,1
C0232,Female,21,Hyderabad,10,Beauty,22,9.17,6,7.69,7033.49,49884.51,59,0,3,8,1,Low,0.92,46866.78,0
C0233,Female,28,Jaipur,43,Electronics,24,36.37,1,5.35,5188.79,29300.51,37,0,2,5,4,High,0.2,87007.09,1
C0234,Female,61,Ahmedabad,5,Home Decor,8,22.16,14,10.04,310.95,2884.48,151,0,5,7,0,High,0.79,1582.43,0
C0235,Male,43,Jaipur,9,Sports,22,31.44,1,3.14,2816.91,8147.97,161,0,4,7,3,Medium,0.07,7467.79,1
C0236,Female,54,Surat,5,Books,4,41.45,6,6.21,2917.58,16408.57,113,1,4,7,3,High,0.33,8926.48,1
C0237,Male,40,Chennai,11,Home Decor,20,19.56,18,14.51,5738.78,90855.61,150,1,4,4,1,Low,0.63,91413.83,1
C0238,Male,46,Jaipur,35,Grocery,20,12.02,17,1.79,5693.49,10773.7,127,1,4,10,3,Low,0.66,33188.71,1
C0239,Female,38,Kolkata,27,Grocery,6,39.29,2,9.23,3873.99,34564.87,118,1,2,10,2,Medium,0.7,62164.91,1
C0240,Male,62,Pune,4,Sports,1,8.95,8,1.81,7622.54,13455.85,140,0,4,9,2,Medium,0.35,5458.08,1
C0241,Female,62,Pune,10,Beauty,28,29.15,2,2.78,7016.16,17786.26,112,1,3,3,2,High,0.67,15480.09,1
C0242,Female,44,Mumbai,39,Books,18,41.7,16,9.27,6969.82,60189.82,146,0,3,2,1,Medium,0.43,203846.97,1
C0243,Female,56,Delhi,33,Sports,6,31.0,4,6.94,2981.64,19912.27,125,0,1,3,0,Medium,0.57,43486.44,1
C0244,Male,57,Surat,59,Fashion,14,10.41,2,8.45,3618.7,29892.26,100,0,2,7,1,Medium,0.55,122987.41,0
C0245,Male,30,Bangalore,38,Beauty,11,8.55,5,13.26,3526.01,47876.79,1,1,1,3,4,High,0.17,120307.76,1
C0246,Female,40,Ahmedabad,8,Books,17,12.85,17,12.35,3690.05,44207.98,121,0,4,7,3,High,0.85,36834.63,0
C0247,Male,33,Hyderabad,49,Books,9,18.83,2,13.38,7146.92,104320.1,89,1,2,7,2,High,0.87,287183.41,1
C0248,Female,47,Surat,24,Home Decor,28,8.84,14,9.44,2218.23,20281.71,20,0,2,0,1,Low,0.2,31383.72,0
C0249,Female,21,Pune,39,Sports,22,36.31,7,7.6,6476.9,53571.9,17,0,5,10,1,Low,0.42,177033.0,0
C0250,Female,57,Mumbai,33,Books,7,17.35,15,7.16,4258.11,31889.66,177,0,5,10,3,High,0.46,91822.91,0
C0251,Male,33,Jaipur,41,Home Decor,14,42.25,18,11.23,2217.95,26899.67,150,1,1,11,1,High,0.55,64633.51,1
C0252,Male,48,Bangalore,43,Books,28,38.23,13,8.06,4360.16,36570.8,114,0,1,11,2,Low,0.02,94587.99,1
C0253,Female,59,Bangalore,19,Electronics,17,41.08,12,2.03,1804.9,3714.2,161,1,3,8,3,High,0.76,6062.3,1
C0254,Male,42,Delhi,2,Beauty,8,14.66,2,2.56,1132.98,2905.7,26,1,3,2,0,High,0.86,502.34,0
C0255,Male,61,Chennai,55,Sports,28,26.67,12,5.68,6753.97,36761.59,27,0,3,5,2,Low,0.14,165325.74,0
C0256,Female,29,Delhi,11,Electronics,16,15.82,6,1.48,5684.78,8073.86,162,0,2,2,4,High,0.9,5757.19,1
C0257,Female,43,Jaipur,35,Sports,12,13.05,1,3.97,1878.34,7044.2,87,1,4,8,4,High,0.85,24245.92,0
C0258,Female,54,Surat,17,Fashion,12,28.1,1,10.02,7555.67,73974.72,80,1,1,0,3,Low,0.54,82714.17,1
C0259,Female,50,Kolkata,42,Grocery,28,37.17,15,0.68,487.87,307.0,55,0,3,6,2,Medium,0.27,1113.34,0
C0260,Male,45,Ahmedabad,3,Toys,28,6.02,16,9.26,2866.26,25944.94,61,1,2,4,2,High,0.21,4807.78,1
C0261,Female,26,Bangalore,22,Home Decor,5,13.86,7,11.7,466.73,5825.24,178,0,5,11,2,Medium,0.49,12176.7,1
C0262,Female,29,Hyderabad,35,Sports,5,10.82,14,2.97,1395.69,4452.19,14,0,4,2,4,High,0.51,15663.14,0
C0263,Male,22,Surat,21,Beauty,14,36.33,19,3.12,1686.61,5412.54,126,0,5,11,3,Low,0.65,11136.55,0
C0264,Female,45,Hyderabad,25,Sports,6,42.13,19,0.92,6539.58,5723.79,109,0,5,10,4,High,0.8,13728.88,1
C0265,Female,52,Mumbai,39,Sports,7,5.44,13,7.93,7946.41,59742.65,122,0,4,6,1,Low,0.93,250651.72,0
C0266,Female,22,Hyderabad,2,Sports,23,18.31,12,9.99,6978.37,66617.63,51,1,2,0,0,Low,0.8,9267.22,0
C0267,Female,51,Bangalore,1,Toys,21,41.32,1,7.13,5190.52,37008.7,113,0,5,5,4,Medium,0.91,4002.04,1
C0268,Female,63,Bangalore,7,Books,17,16.82,12,6.15,5866.51,39516.97,155,1,2,6,3,High,0.5,16376.29,1
C0269,Male,51,Bangalore,20,Sports,27,32.64,4,7.09,4325.72,28272.14,168,0,5,8,4,Medium,0.04,64429.96,1
C0270,Male,30,Surat,43,Books,9,6.33,15,11.83,3553.59,42043.28,68,0,3,8,1,High,0.05,136733.8,0
C0271,Female,56,Surat,55,Beauty,22,21.11,16,0.99,5629.7,5776.55,9,1,4,6,1,Medium,0.27,32011.63,0
C0272,Female,59,Ahmedabad,6,Beauty,13,23.64,15,11.87,7793.0,87797.49,39,1,1,4,1,Low,0.61,33608.35,0
C0273,Female,62,Pune,55,Sports,9,34.58,8,10.16,522.48,5806.44,143,1,4,6,1,High,0.34,28289.44,0
C0274,Female,31,Chennai,36,Books,27,14.42,19,4.0,2718.45,10545.46,89,0,5,10,0,Low,0.17,42653.8,0
C0275,Female,28,Jaipur,51,Grocery,16,13.36,15,8.11,2841.46,25036.9,18,1,5,0,2,High,0.85,122301.98,0
C0276,Female,59,Jaipur,21,Sports,4,15.03,18,1.21,3489.73,4304.79,52,1,3,6,1,Low,0.98,8017.65,0
C0277,Female,55,Mumbai,51,Home Decor,2,25.89,11,6.0,5127.07,27711.28,37,1,3,11,0,High,0.02,130631.85,0
C0278,Female,21,Delhi,46,Home Decor,13,39.67,9,3.02,4255.9,12367.27,80,1,4,9,4,Medium,0.09,60378.93,1
C0279,Female,50,Ahmedabad,35,Beauty,13,37.73,1,0.82,444.21,329.4,140,1,1,3,1,Medium,0.5,852.94,1
C0280,Female,24,Pune,36,Toys,19,4.49,9,5.68,3469.39,19239.0,153,0,4,1,4,Medium,0.34,70642.21,1
C0281,Female,58,Kolkata,8,Home Decor,12,39.8,12,11.03,5069.76,60756.87,79,1,1,5,4,Low,0.78,30290.33,1
C0282,Male,25,Mumbai,50,Home Decor,4,6.09,2,13.85,4187.15,61228.18,25,0,2,6,3,Medium,0.65,175479.98,0
C0283,Male,54,Surat,4,Fashion,10,19.86,11,10.1,7014.88,72552.57,149,0,5,10,0,Low,0.07,26558.56,0
C0284,Male,27,Pune,43,Sports,16,34.91,14,6.33,3369.19,21491.41,122,1,2,6,0,High,0.54,57647.87,1
C0285,Female,60,Bangalore,16,Sports,28,5.5,2,14.99,396.7,5794.99,88,1,4,7,1,High,0.34,9291.53,0
C0286,Male,32,Surat,3,Sports,24,3.74,15,4.6,2493.72,10809.32,135,0,1,4,1,High,0.97,2264.19,1
C0287,Male,55,Delhi,7,Sports,19,16.19,18,3.21,1344.68,3938.76,177,0,1,9,1,Medium,0.48,2110.9,1
C0288,Female,32,Delhi,2,Electronics,8,33.39,14,7.22,2226.77,15080.96,39,1,2,10,0,Low,0.93,2000.25,0
C0289,Male,22,Jaipur,1,Sports,6,24.44,12,7.82,3088.08,23431.66,75,0,3,9,4,Low,0.03,2040.53,1
C0290,Female,46,Chennai,58,Toys,4,19.93,10,5.64,5510.25,31202.07,97,0,3,10,4,Medium,0.1,143368.55,1
C0291,Male,36,Chennai,1,Books,7,36.96,14,10.58,2796.11,27833.93,49,0,2,7,1,Medium,0.39,1978.36,0
C0292,Male,27,Kolkata,38,Beauty,14,34.97,15,3.17,7107.64,24668.66,162,0,3,3,4,High,0.89,73155.63,1
C0293,Female,29,Surat,51,Books,27,35.8,5,7.9,2606.67,18849.93,144,0,1,9,1,Medium,0.54,71169.71,1
C0294,Male,21,Surat,7,Toys,13,21.77,2,7.75,1354.39,9645.87,96,1,4,0,2,High,0.82,6929.31,0
C0295,Male,48,Delhi,24,Beauty,21,2.84,6,12.44,1600.26,20634.26,143,0,3,11,4,Medium,0.28,41482.32,1
C0296,Female,35,Bangalore,5,Electronics,5,9.4,12,13.94,7496.26,109828.54,40,0,1,7,0,Medium,0.11,35903.99,0
C0297,Female,33,Bangalore,21,Sports,9,33.88,2,10.12,3802.07,42112.65,7,1,4,3,3,Low,0.25,87782.9,0
C0298,Male,57,Hyderabad,28,Grocery,29,34.39,4,4.93,3404.07,16884.25,101,1,1,4,0,Medium,0.65,32167.02,1
C0299,Female,53,Bangalore,18,Books,3,43.81,7,10.5,830.54,8138.01,40,0,5,3,0,Medium,0.87,16388.9,0
C0300,Male,42,Pune,24,Sports,10,10.18,16,4.14,5946.57,26775.06,70,0,4,6,3,Medium,0.45,62760.54,0
C0301,Male,40,Chennai,58,Beauty,15,7.29,1,14.51,5648.82,89836.8,103,0,5,9,1,Medium,0.19,437932.8,0
C0302,Female,29,Bangalore,32,Books,20,7.97,1,12.42,3193.2,43018.82,92,1,3,2,4,Low,0.64,109911.6,1
C0303,Female,51,Ahmedabad,45,Fashion,21,9.95,14,6.75,5626.58,40802.47,22,0,3,1,0,Medium,0.2,137255.14,0
C0304,Female,53,Surat,33,Home Decor,17,24.72,11,11.87,3129.38,34007.48,101,0,1,9,4,Low,0.57,87002.21,1
C0305,Female,54,Bangalore,10,Fashion,23,43.93,12,6.43,863.32,5945.14,133,0,2,11,3,Medium,0.1,3686.1,1
C0306,Female,20,Hyderabad,9,Grocery,24,27.35,11,1.58,5983.37,10310.66,146,1,1,1,3,Medium,0.81,5763.69,1
C0307,Female,26,Kolkata,49,Sports,6,24.48,6,10.75,7732.05,83989.21,11,1,5,6,4,Medium,0.81,387763.52,0
C0308,Male,35,Kolkata,33,Electronics,25,30.95,12,6.37,5291.84,35546.75,119,1,4,10,4,Medium,0.54,114589.53,0
C0309,Female,60,Delhi,33,Sports,3,5.18,12,13.99,2428.75,35071.6,8,1,2,11,3,Medium,0.04,67809.83,0
C0310,Male,52,Bangalore,7,Grocery,18,37.06,10,4.95,2378.39,11273.99,20,1,1,9,1,Medium,0.28,5767.22,0
C0311,Male,51,Surat,4,Grocery,5,29.82,8,12.73,7453.13,96539.09,59,0,5,5,4,Medium,0.14,35395.66,0
C0312,Male,58,Surat,28,Home Decor,13,9.36,19,10.37,2635.34,29456.67,91,1,5,1,2,Medium,0.52,72350.55,0
C0313,Male,31,Chennai,23,Grocery,25,29.12,7,12.87,6215.08,79930.25,153,1,3,7,2,High,0.1,138007.35,1
C0314,Female,21,Kolkata,53,Fashion,27,27.64,14,4.73,5250.45,25282.37,115,0,1,5,4,Medium,0.87,84470.27,1
C0315,Female,46,Delhi,32,Home Decor,1,4.79,4,7.19,4863.03,35185.21,19,0,1,7,0,Medium,0.85,72925.24,1
C0316,Female,58,Bangalore,44,Sports,17,13.48,1,12.44,1694.28,20159.6,125,0,5,5,3,High,0.16,87804.44,0
C0317,Male,62,Kolkata,16,Books,26,18.81,8,9.84,564.97,5719.04,130,0,1,3,1,Low,0.69,5609.96,1
C0318,Male,32,Kolkata,46,Sports,3,12.53,5,5.72,4062.81,23283.29,106,0,3,7,2,High,0.7,96085.53,0
C0319,Male,45,Surat,55,Electronics,26,12.46,8,7.92,7908.82,59287.31,66,0,2,3,2,Medium,0.4,221700.33,1
C0320,Male,59,Bangalore,10,Grocery,19,26.64,8,14.94,1807.35,29136.99,7,1,5,5,0,High,0.15,28202.21,0
C0321,Female,33,Mumbai,14,Grocery,21,22.25,7,11.26,4433.91,54419.61,51,1,3,4,4,Medium,0.13,55187.46,0
C0322,Female,29,Bangalore,39,Beauty,20,30.69,19,9.41,5466.54,46865.8,95,1,3,3,0,Medium,0.74,177513.59,0
C0323,Female,22,Pune,36,Home Decor,22,43.13,4,12.5,4024.32,51534.93,161,0,4,6,1,Low,0.22,187532.02,1
C0324,Male,51,Kolkata,34,Beauty,12,30.4,6,6.91,4203.39,28551.92,75,0,2,7,4,High,0.6,69209.8,1
C0325,Female,59,Chennai,24,Home Decor,8,27.03,12,14.28,5391.45,77389.55,104,1,3,5,2,High,0.87,152117.79,1
C0326,Female,18,Mumbai,18,Fashion,8,38.45,18,8.5,6574.77,54475.33,13,1,4,0,2,Low,0.59,108230.36,0
C0327,Female,56,Hyderabad,16,Home Decor,15,29.18,12,5.24,2866.31,14942.44,138,0,4,6,3,High,0.97,23425.62,1
C0328,Female,49,Delhi,41,Sports,11,9.12,18,1.75,7224.42,12196.28,113,1,1,3,1,Low,0.65,35254.13,1
C0329,Male,43,Bangalore,37,Electronics,20,15.53,3,5.95,4033.74,22165.19,59,0,3,1,2,Low,0.31,76075.45,0
C0330,Male,34,Chennai,41,Books,1,33.53,10,8.75,5396.46,45349.46,38,0,5,2,0,Medium,0.85,211109.0,0
C0331,Male,44,Hyderabad,25,Home Decor,29,33.75,7,10.7,1120.15,12393.91,20,0,1,9,2,Medium,0.31,18515.85,0
C0332,Female,41,Hyderabad,8,Home Decor,16,44.44,3,13.19,4092.09,49121.07,14,0,2,3,0,High,0.97,26688.56,0
C0333,Male,52,Kolkata,24,Home Decor,14,28.96,19,14.19,424.02,5875.73,40,1,5,6,0,Medium,0.48,14330.83,0
C0334,Male,63,Pune,20,Electronics,7,40.68,13,1.99,3310.89,5985.54,135,1,5,8,4,High,0.95,14278.64,1
C0335,Male,59,Kolkata,48,Grocery,6,4.35,4,9.21,719.53,6436.37,6,1,4,9,4,High,0.18,28766.04,0
C0336,Male,56,Delhi,30,Electronics,21,26.35,10,10.17,7206.75,67247.64,168,1,3,10,2,Medium,0.01,175032.94,1
C0337,Female,43,Mumbai,20,Toys,4,41.55,6,2.99,5480.6,15861.43,9,0,4,5,2,High,0.2,31355.44,0
C0338,Female,55,Surat,18,Toys,22,14.35,1,8.41,6397.45,57440.55,106,1,4,9,0,High,0.1,93066.74,0
C0339,Male,40,Ahmedabad,4,Toys,8,8.66,6,5.36,3901.13,21384.33,65,1,3,4,4,High,0.73,6307.46,1
C0340,Male,39,Mumbai,48,Grocery,22,17.07,8,1.62,6859.61,11517.72,148,0,3,8,2,Low,0.26,47344.93,1
C0341,Female,21,Delhi,36,Toys,19,36.07,15,1.46,7022.41,10260.51,134,0,3,11,4,High,0.64,27737.15,1
C0342,Male,26,Surat,6,Books,25,5.64,8,11.51,3047.5,38039.88,96,1,4,7,1,Low,0.67,20952.19,0
C0343,Male,21,Hyderabad,3,Sports,3,27.81,6,9.42,3201.78,30409.04,39,0,3,7,0,Medium,0.69,6871.16,0
C0344,Male,24,Mumbai,18,Electronics,4,7.83,19,10.87,4213.45,42175.52,123,0,3,7,4,Medium,0.83,72803.69,1
C0345,Male,40,Surat,47,Grocery,13,20.73,14,10.44,625.27,7093.26,21,0,5,7,2,High,0.15,32193.84,0
C0346,Female,19,Bangalore,40,Sports,21,43.54,2,2.45,7967.42,18087.65,37,0,4,7,0,Medium,0.05,81540.17,0
C0347,Female,41,Kolkata,18,Sports,27,10.39,7,2.7,3065.7,9103.76,12,0,3,9,3,Medium,0.03,13002.78,0
C0348,Male,57,Ahmedabad,56,Grocery,2,3.46,8,4.16,3925.49,16119.0,15,0,4,9,0,Medium,0.1,99500.04,0
C0349,Male,48,Chennai,23,Toys,11,20.37,10,6.29,6111.63,35162.93,149,0,2,6,1,Low,0.38,57963.92,1
C0350,Female,64,Bangalore,35,Grocery,16,26.84,13,14.12,2590.85,39246.78,85,0,1,1,0,Medium,0.97,91532.67,1
C0351,Female,48,Mumbai,6,Fashion,10,14.79,1,10.27,1852.56,17476.65,92,1,5,1,4,Medium,0.35,10694.55,0
C0352,Female,64,Jaipur,54,Sports,15,25.3,9,4.2,1281.37,5031.33,100,1,5,10,4,Medium,0.45,28778.21,0
C0353,Female,57,Surat,26,Grocery,27,43.0,10,1.31,4365.73,5624.57,174,0,4,4,2,Low,0.81,13409.2,1
C0354,Male,60,Hyderabad,21,Sports,10,15.41,2,10.42,342.34,3692.88,109,1,3,5,2,Low,0.92,5973.07,0
C0355,Male,51,Hyderabad,24,Toys,2,15.31,11,9.57,5763.31,50975.68,86,0,4,8,0,Low,0.97,131264.0,0
C0356,Female,41,Jaipur,15,Electronics,6,22.76,5,10.3,3852.7,40656.03,138,0,1,0,0,High,0.83,42931.16,1
C0357,Male,43,Mumbai,27,Books,14,24.16,18,4.29,4395.04,19912.04,82,1,5,10,0,Medium,0.5,49044.03,0
C0358,Female,33,Hyderabad,32,Beauty,2,2.06,7,8.0,2326.68,17211.83,66,1,5,6,4,Medium,0.23,61616.84,0
C0359,Female,64,Pune,12,Toys,10,28.48,3,5.74,1672.55,9883.79,118,0,1,6,4,Medium,0.6,8193.35,1
C0360,Female,30,Hyderabad,5,Beauty,17,44.89,16,12.36,5689.92,76781.72,117,0,4,7,3,High,0.2,33943.73,1
C0361,Male,32,Ahmedabad,7,Home Decor,8,14.56,15,1.51,1919.11,3168.74,167,0,5,0,3,Low,0.06,1894.31,1
C0362,Female,44,Pune,22,Grocery,26,29.12,8,4.49,6306.66,26400.77,22,0,3,11,3,Low,0.92,52861.18,1
C0363,Male,21,Delhi,27,Grocery,16,2.2,5,9.24,1868.28,18159.56,86,1,4,9,2,Medium,0.48,44599.88,0
C0364,Female,33,Delhi,15,Toys,14,27.99,3,3.48,5017.66,18672.0,170,1,3,3,4,High,0.51,22492.33,1
C0365,Female,47,Surat,39,Sports,10,21.22,5,10.25,5257.81,58085.0,134,1,2,9,0,High,0.61,129883.45,1
C0366,Male,61,Pune,45,Toys,13,24.8,9,2.48,4193.47,10033.07,110,1,1,4,0,Low,0.45,29025.41,1
C0367,Female,47,Bangalore,57,Home Decor,1,25.39,16,0.83,7975.29,6315.15,165,0,5,1,3,High,0.44,39058.65,1
C0368,Female,53,Surat,35,Toys,10,9.61,14,13.02,3193.99,37825.24,6,1,1,1,2,Low,0.92,106223.63,1
C0369,Male,20,Bangalore,26,Grocery,22,35.11,18,5.33,7101.57,37090.34,73,1,1,10,2,Medium,0.82,62287.86,1
C0370,Male,39,Ahmedabad,23,Toys,12,25.89,7,2.77,1603.06,4106.51,157,1,3,3,3,Low,0.21,8875.03,1
C0371,Male,39,Kolkata,13,Sports,17,13.62,15,3.0,2896.52,9187.05,101,0,5,2,0,High,0.29,11368.82,0
C0372,Male,29,Mumbai,26,Grocery,24,42.31,8,13.35,1419.33,17595.04,179,0,2,6,2,High,0.66,35101.87,1
C0373,Male,38,Pune,3,Sports,14,2.55,3,9.99,4947.91,52582.3,77,0,1,6,1,Medium,0.57,9666.23,1
C0374,Female,21,Jaipur,29,Toys,5,33.22,11,14.37,5214.58,69052.94,27,0,3,1,3,Medium,0.77,198173.8,1
C0375,Male,48,Chennai,2,Grocery,19,18.39,18,12.1,3791.98,45705.07,165,0,3,4,0,Medium,0.73,7008.46,1
C0376,Male,61,Mumbai,28,Fashion,5,24.47,15,11.63,5845.24,66411.63,174,1,5,4,1,Low,0.71,208794.4,1
C0377,Female,48,Ahmedabad,23,Books,15,14.53,10,7.75,6980.92,55200.88,98,1,4,7,4,Low,0.88,133051.7,1
C0378,Male,40,Pune,36,Sports,13,15.81,3,12.4,6279.51,78158.26,25,1,4,7,0,High,0.77,300862.24,0
C0379,Female,37,Delhi,49,Books,17,2.65,15,6.48,2160.8,14278.18,165,1,2,10,1,Low,0.24,48872.11,1
C0380,Male,32,Mumbai,6,Fashion,1,33.38,6,12.49,2767.07,31111.29,151,0,3,3,4,High,0.87,18530.98,1
C0381,Male,40,Bangalore,11,Fashion,28,32.56,11,11.49,3228.13,34327.95,154,0,4,9,2,Low,0.34,43372.0,0
C0382,Female,45,Jaipur,38,Fashion,14,30.14,11,10.34,1869.0,19391.63,76,0,1,0,0,Low,0.91,52869.73,1
C0383,Female,33,Mumbai,54,Fashion,4,39.75,19,5.28,3081.52,15390.74,120,0,2,5,0,High,0.82,58114.32,1
C0384,Female,54,Chennai,34,Electronics,25,40.75,3,9.65,2132.95,18838.84,3,1,1,11,2,High,0.07,50753.73,0
C0385,Female,38,Ahmedabad,17,Books,9,25.93,13,7.85,7967.1,59010.64,73,0,4,6,0,Medium,0.77,103874.78,0
C0386,Female,32,Ahmedabad,3,Toys,17,31.45,8,7.19,6331.03,48067.95,111,1,3,0,3,Medium,0.5,11900.13,1
C0387,Male,34,Surat,44,Home Decor,3,2.47,11,14.86,6922.13,103720.61,79,0,4,7,1,Medium,0.98,471637.52,0
C0388,Male,54,Ahmedabad,46,Toys,13,38.39,11,7.81,7400.53,54215.54,72,1,2,8,4,Medium,0.46,188623.26,1
C0389,Female,30,Surat,34,Toys,12,37.11,13,0.96,5420.51,4699.95,156,0,2,7,4,High,0.07,12357.38,1
C0390,Female,36,Ahmedabad,22,Books,16,2.87,3,9.58,1655.02,15403.52,34,1,1,2,1,High,0.29,21093.26,0
C0391,Female,47,Chennai,29,Toys,4,25.34,6,11.06,6140.65,65979.58,84,1,1,8,3,High,0.43,137583.79,1
C0392,Male,62,Ahmedabad,54,Beauty,18,40.99,10,13.34,420.21,5869.21,65,1,2,9,0,Medium,0.59,18256.18,0
C0393,Male,35,Jaipur,29,Electronics,23,9.8,19,9.67,1171.87,12282.59,29,0,1,2,2,High,0.15,22054.11,0
C0394,Female,31,Kolkata,5,Toys,3,17.16,12,0.78,527.8,401.15,4,0,5,11,2,Low,0.52,219.8,0
C0395,Male,53,Delhi,10,Grocery,17,16.24,14,2.24,1342.93,3121.35,119,0,2,3,0,Low,0.48,2137.63,1
C0396,Female,53,Jaipur,10,Toys,1,17.31,11,2.84,6090.43,17763.51,166,1,1,11,4,Medium,0.84,12318.36,1
C0397,Female,37,Ahmedabad,53,Grocery,19,3.8,10,3.56,7118.2,24945.88,130,1,4,5,1,Low,0.3,137057.07,0
C0398,Male,36,Pune,9,Home Decor,22,14.0,3,12.1,2447.07,27038.79,113,1,3,6,1,Medium,0.45,20802.83,1
C0399,Female,62,Bangalore,21,Beauty,4,14.68,13,4.99,1217.28,6041.99,92,1,5,7,4,High,0.39,12776.23,0
C0400,Female,61,Kolkata,13,Beauty,17,39.23,18,5.03,2401.79,11728.57,76,0,5,6,1,Medium,0.63,15756.23,0
C0401,Male,24,Delhi,10,Beauty,7,17.14,13,11.46,5282.78,61148.42,125,1,3,2,4,Low,0.84,48682.44,1
C0402,Female,61,Bangalore,38,Fashion,2,21.23,14,6.48,2996.56,17962.92,44,0,3,10,3,High,0.68,60555.99,0
C0403,Female,21,Jaipur,11,Electronics,12,18.37,14,1.44,7700.82,11586.51,114,1,4,10,0,Low,0.47,13106.07,0
C0404,Female,51,Chennai,4,Toys,5,7.19,7,8.98,1308.54,12426.94,105,0,3,1,4,High,0.64,3930.94,1
C0405,Male,19,Chennai,58,Grocery,16,44.59,12,2.39,7925.64,18519.72,95,1,5,10,3,Low,0.32,114364.07,0
C0406,Female,22,Bangalore,46,Electronics,8,37.51,4,8.79,395.88,3253.79,117,1,4,1,4,High,0.14,15993.6,1
C0407,Male,27,Pune,31,Electronics,23,25.26,16,11.8,3778.04,45682.72,101,0,3,11,3,High,0.32,117873.02,1
C0408,Male,49,Bangalore,49,Electronics,27,22.48,19,13.98,2238.95,34153.95,32,0,4,8,3,High,0.44,140875.36,0
C0409,Female,59,Jaipur,52,Beauty,28,29.92,10,1.47,4660.4,7125.51,131,1,4,6,3,High,0.44,38697.66,1
